bgwiki_title	category	state	impl_file	wiki_fetch	csid_check	start_npc_file	wiki_url
Unlocking a Myth (Thief)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Thief%29
Unlocking a Myth (Warrior)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Warrior%29
Unlocking a Myth (White Mage)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28White_Mage%29
Unsullied Lands	Adoulin Quests	implemented	scripts/quests/adoulin/Unsullied_Lands.lua		csids_ok		https://www.bg-wiki.com/ffxi/Unsullied_Lands
Unwavering Resolve	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Unwavering_Resolve.lua				https://www.bg-wiki.com/ffxi/Unwavering_Resolve
User:Metalsmith	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/User%3AMetalsmith
User:Niamor/Sandbox		MISSING					https://www.bg-wiki.com/ffxi/User%3ANiamor/Sandbox
VW Op. 004: Bibiki Bombardment	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/VW_Op._004%3A_Bibiki_Bombardment
VW Op. 026: Tavnazian Terrors	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/VW_Op._026%3A_Tavnazian_Terrors
VW Op. 050: Aht Urhgan Assault	Aht Urhgan Quests	MISSING					https://www.bg-wiki.com/ffxi/VW_Op._050%3A_Aht_Urhgan_Assault
VW Op. 054: Elshimo List	Kazham Quests	implemented	scripts/quests/outlands/VW_OP_054_Elshimo_List.lua		csids_ok		https://www.bg-wiki.com/ffxi/VW_Op._054%3A_Elshimo_List
VW Op. 068: Subterranean Skirmish	Aht Urhgan Quests	MISSING					https://www.bg-wiki.com/ffxi/VW_Op._068%3A_Subterranean_Skirmish
VW Op. 101: Detour to Zepwell	Outlands Quests	MISSING					https://www.bg-wiki.com/ffxi/VW_Op._101%3A_Detour_to_Zepwell
VW Op. 115: Li'Telor Variant	Norg Quests	MISSING					https://www.bg-wiki.com/ffxi/VW_Op._115%3A_Li%27Telor_Variant
VW Op. 115: Valkurm Duster	Jeuno Quests	implemented	scripts/quests/jeuno/VW_OP_115_Valkurm_Duster.lua				https://www.bg-wiki.com/ffxi/VW_Op._115%3A_Valkurm_Duster
VW Op. 118: Buburimu Squall	Jeuno Quests	implemented	scripts/quests/jeuno/VW_OP_118_Buburimu_Squall.lua				https://www.bg-wiki.com/ffxi/VW_Op._118%3A_Buburimu_Squall
VW Op. 126: Qufim Incursion	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/VW_Op._126%3A_Qufim_Incursion
Vanishing Act	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Vanishing_Act.lua		csids_ok		https://www.bg-wiki.com/ffxi/Vanishing_Act
Vegetable Vegetable Crisis	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Chanteillie.lua				https://www.bg-wiki.com/ffxi/Vegetable_Vegetable_Crisis
Vegetable Vegetable Evolution	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Vegetable_Vegetable_Evolution
Vegetable Vegetable Frustration	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Vegetable_Vegetable_Frustration
Vegetable Vegetable Revolution	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Vegetable_Vegetable_Revolution
Velkkovert Operations	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Velkkovert_Operations
Vengeful Wrath	Bastok Mines Quests	implemented	scripts/quests/bastok/Vengeful_Wrath.lua		csids_ok		https://www.bg-wiki.com/ffxi/Vengeful_Wrath
Voices from Beyond	Abyssea - Grauberg Quests	implemented	scripts/quests/abyssea/Voices_from_Beyond.lua		csids_ok		https://www.bg-wiki.com/ffxi/Voices_from_Beyond
Voidwatch Ops: Border Crossing	Norg Quests	MISSING					https://www.bg-wiki.com/ffxi/Voidwatch_Ops%3A_Border_Crossing
Waking Dreams	Avatar Quests	implemented	scripts/quests/windurst/Waking_Dreams.lua		csids_ok		https://www.bg-wiki.com/ffxi/Waking_Dreams
Waking the Beast	La Theine Plateau Quests	implemented	scripts/quests/otherAreas/Waking_the_Beast.lua		csids_ok		https://www.bg-wiki.com/ffxi/Waking_the_Beast
Waking the Colossus	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Waking_the_Colossus.lua		CSID_MISSING(50:925,50:926,50:927,50:928,50:929)		https://www.bg-wiki.com/ffxi/Waking_the_Colossus
Wandering Souls	3 Quests	implemented	scripts/quests/outlands/Wandering_Souls.lua		csids_ok		https://www.bg-wiki.com/ffxi/Wandering_Souls
Wanted: Medical Supplies	Abyssea - Misareaux Quests	MISSING					https://www.bg-wiki.com/ffxi/Wanted%3A_Medical_Supplies
Ward Warden I (Attohwa)	Abyssea - Attohwa Quests	implemented	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua				https://www.bg-wiki.com/ffxi/Ward_Warden_I_%28Attohwa%29
Ward Warden I (Misareaux)	Abyssea - Misareaux Quests	implemented	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua				https://www.bg-wiki.com/ffxi/Ward_Warden_I_%28Misareaux%29
Ward Warden I (Vunkerl)	Abyssea - Vunkerl Quests	implemented	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua				https://www.bg-wiki.com/ffxi/Ward_Warden_I_%28Vunkerl%29
Ward Warden II (Attohwa)	Abyssea - Attohwa Quests	implemented	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua				https://www.bg-wiki.com/ffxi/Ward_Warden_II_%28Attohwa%29
Ward Warden II (Misareaux)	Abyssea - Misareaux Quests	implemented	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua				https://www.bg-wiki.com/ffxi/Ward_Warden_II_%28Misareaux%29
Ward Warden II (Vunkerl)	Abyssea - Vunkerl Quests	implemented	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua				https://www.bg-wiki.com/ffxi/Ward_Warden_II_%28Vunkerl%29
Warding Vampires	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Warding_Vampires.lua		csids_ok		https://www.bg-wiki.com/ffxi/Warding_Vampires
Water Way to Go!	Repeatable Quests	implemented	scripts/quests/windurst/Water_Way_to_Go.lua		csids_ok		https://www.bg-wiki.com/ffxi/Water_Way_to_Go%21
Water of Life	Abyssea - La Theine Quests	MISSING					https://www.bg-wiki.com/ffxi/Water_of_Life
Water, Water, Everywhere	Adoulin Quests	implemented	scripts/quests/adoulin/Water_Water_Everywhere.lua		csids_ok		https://www.bg-wiki.com/ffxi/Water%2C_Water%2C_Everywhere
Waters of the Cheval	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Waters_of_the_Cheval.lua		csids_ok		https://www.bg-wiki.com/ffxi/Waters_of_the_Cheval
Way of the Cook	Mhaura Quests	implemented	scripts/quests/otherAreas/RQ2_Way_of_the_Cook.lua		csids_ok		https://www.bg-wiki.com/ffxi/Way_of_the_Cook
Wayward Wares	Abyssea - Attohwa Quests	MISSING					https://www.bg-wiki.com/ffxi/Wayward_Wares
Wayward Waypoints	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Shipilolo.lua				https://www.bg-wiki.com/ffxi/Wayward_Waypoints
Weapons, Not Worries	Abyssea - Tahrongi Quests	MISSING					https://www.bg-wiki.com/ffxi/Weapons%2C_Not_Worries
Welcome to Bastok	Bastok Quests	implemented	scripts/quests/bastok/Guest_of_Hauteur.lua		csids_ok		https://www.bg-wiki.com/ffxi/Welcome_to_Bastok
Wes...Eastern Waypoints, Ho!	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Wes...Eastern_Waypoints%2C_Ho%21
Western Waypoints, Ho!	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Western_Waypoints%2C_Ho%21
What Friends Are For	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/What_Friends_Are_For.lua		csids_ok		https://www.bg-wiki.com/ffxi/What_Friends_Are_For
What Price Loyalty	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_10_What_Price_Loyalty.lua		csids_ok		https://www.bg-wiki.com/ffxi/What_Price_Loyalty
When Good Cardians Go Bad	Abyssea - Tahrongi Quests	MISSING					https://www.bg-wiki.com/ffxi/When_Good_Cardians_Go_Bad
When One Man Is Not Enough	Crystal War Quests	implemented	scripts/quests/crystalWar/When_One_Man_Is_Not_Enough.lua		CSID_MISSING(94:1040)		https://www.bg-wiki.com/ffxi/When_One_Man_Is_Not_Enough
When the Bow Breaks	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/When_the_Bow_Breaks.lua		csids_ok		https://www.bg-wiki.com/ffxi/When_the_Bow_Breaks
Whence Blows the Wind	Jeuno Quests	implemented	scripts/quests/jeuno/LB03_Whence_Blows_the_wind.lua		csids_ok		https://www.bg-wiki.com/ffxi/Whence_Blows_the_Wind
Whither the Whisker	Abyssea - Vunkerl Quests	implemented	scripts/quests/abyssea/Whither_the_Whisker.lua		csids_ok		https://www.bg-wiki.com/ffxi/Whither_the_Whisker
Wild Card (Quest)	Windurst Quests	implemented	scripts/quests/windurst/SOB6_Wild_Card.lua		csids_ok		https://www.bg-wiki.com/ffxi/Wild_Card_%28Quest%29
Winds of Eternity	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Winds_of_Eternity
Wings of Gold	Beastmaster Artifact Quests	implemented	scripts/quests/jeuno/Wings_of_Gold.lua		csids_ok		https://www.bg-wiki.com/ffxi/Wings_of_Gold
Wish Upon a Star	Bastok Markets Quests	implemented	scripts/quests/bastok/Wish_Upon_a_Star.lua		csids_ok		https://www.bg-wiki.com/ffxi/Wish_Upon_a_Star
Wonder Wands	Port Windurst Quests	implemented	scripts/zones/Port_Windurst/npcs/Kuroido-Moido.lua				https://www.bg-wiki.com/ffxi/Wonder_Wands
Wondering Minstrel	Windurst Quests	implemented	scripts/quests/windurst/Wondering_Minstrel.lua		csids_ok		https://www.bg-wiki.com/ffxi/Wondering_Minstrel
Wrath of the Griffon	Crystal War Quests	implemented	scripts/quests/crystalWar/Wrath_of_the_Griffon.lua		csids_ok		https://www.bg-wiki.com/ffxi/Wrath_of_the_Griffon
Wrath of the Opo-opos	3 Quests	implemented	scripts/quests/outlands/Wrath_of_the_Opo_Opos.lua		csids_ok		https://www.bg-wiki.com/ffxi/Wrath_of_the_Opo-opos
X Marks the Spot	Other Quests	implemented	scripts/quests/otherAreas/X_Marks_The_Spot.lua		csids_ok		https://www.bg-wiki.com/ffxi/X_Marks_the_Spot
Yet Another Trial in Tandem	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Yet_Another_Trial_in_Tandem
Yomi Okuri	Norg Quests	implemented	scripts/quests/outlands/SAM_AF2_Yomi_Okuri.lua		csids_ok		https://www.bg-wiki.com/ffxi/Yomi_Okuri
You Call That a Knife?	Kazham Quests	implemented	scripts/quests/outlands/You_Call_That_a_Knife.lua		csids_ok		https://www.bg-wiki.com/ffxi/You_Call_That_a_Knife%3F
Your Crystal Ball	Jeuno Quests	implemented	scripts/quests/jeuno/Your_Crystal_Ball.lua		csids_ok		https://www.bg-wiki.com/ffxi/Your_Crystal_Ball
